Customer_Product_ID,Customer_ID,Product_Name,Product_Category,Opted_Date,Product_Status,Acquisition_Channel,Employee_ID,Amount
CP_015408,CUST_08705,Insurance,Insurance,09-09-2024,Active,Online,EMP_0057,112300
CP_015409,CUST_08706,Insurance,Insurance,28-06-2026,Active,Internet Banking,EMP_0411,154900
CP_015410,CUST_08706,Insurance,Insurance,16-10-2024,Active,Online,EMP_0078,369400
CP_015411,CUST_08706,Savings Account,Account,20-06-2024,Active,Mobile App,EMP_0434,86300
CP_015412,CUST_08707,Savings Account,Account,05-10-2025,Active,Branch,EMP_0372,93200
CP_015413,CUST_08707,Auto Loan,Loan,07-06-2025,Active,Internet Banking,EMP_0025,1030000
CP_015414,CUST_08707,Fixed Deposit,Investment,16-12-2024,Active,Branch,EMP_0181,501000
CP_015415,CUST_08707,Home Loan,Loan,31-07-2023,Active,Online,EMP_0017,696000
CP_015416,CUST_08708,Mutual Fund,Investment,14-05-2024,Active,Internet Banking,EMP_0116,32000
CP_015417,CUST_08708,Current Account,Account,29-05-2024,Active,Mobile App,EMP_0180,61500
CP_015418,CUST_08709,Mutual Fund,Investment,05-11-2025,Active,Employee,EMP_0141,354000
CP_015419,CUST_08710,Recurring Deposit,Investment,28-10-2025,Active,Mobile App,EMP_0124,681000
CP_015420,CUST_08710,Credit Card,Card,20-09-2025,Closed,Employee,EMP_0037,51200
CP_015421,CUST_08711,Recurring Deposit,Investment,13-08-2026,Active,Employee,EMP_0282,957000
CP_015422,CUST_08711,Recurring Deposit,Investment,13-08-2025,Active,Online,EMP_0223,1559000
CP_015423,CUST_08712,Recurring Deposit,Investment,01-02-2025,Active,Mobile App,EMP_0166,689000
CP_015424,CUST_08712,Current Account,Account,16-01-2023,Active,Employee,EMP_0400,33600
CP_015425,CUST_08713,Insurance,Insurance,24-06-2026,Active,Mobile App,EMP_0310,35300
CP_015426,CUST_08713,Personal Loan,Loan,03-07-2025,Closed,Internet Banking,EMP_0331,822000
CP_015427,CUST_08713,Recurring Deposit,Investment,01-06-2026,Active,Branch,EMP_0439,202000
CP_015428,CUST_08713,Recurring Deposit,Investment,19-08-2025,Active,Internet Banking,EMP_0352,828000
CP_015429,CUST_08714,Current Account,Account,19-12-2024,Active,Internet Banking,EMP_0317,34900
CP_015430,CUST_08714,Credit Card,Card,03-11-2022,Active,Branch,EMP_0215,28000
CP_015431,CUST_08715,Recurring Deposit,Investment,28-07-2023,Active,Employee,EMP_0036,3000000
CP_015432,CUST_08715,Debit Card,Card,17-10-2025,Active,Branch,EMP_0406,134800
CP_015433,CUST_08716,Debit Card,Card,24-02-2026,Active,Mobile App,EMP_0181,209100
CP_015434,CUST_08717,Recurring Deposit,Investment,30-12-2025,Active,Employee,EMP_0230,3000000
CP_015435,CUST_08717,Mutual Fund,Investment,22-12-2025,Active,Internet Banking,EMP_0295,294000
CP_015436,CUST_08717,Credit Card,Card,22-10-2025,Active,Mobile App,EMP_0447,185500
CP_015437,CUST_08718,Home Loan,Loan,23-01-2026,Active,Online,EMP_0244,1838000
CP_015438,CUST_08719,Current Account,Account,03-02-2025,Active,Employee,EMP_0348,54500
CP_015439,CUST_08719,Mutual Fund,Investment,07-04-2025,Active,Mobile App,EMP_0228,331000
CP_015440,CUST_08720,Home Loan,Loan,13-01-2026,Active,Online,EMP_0345,5000000
CP_015441,CUST_08720,Savings Account,Account,30-03-2024,Active,Online,EMP_0334,54900
CP_015442,CUST_08720,Savings Account,Account,25-03-2025,Closed,Internet Banking,EMP_0409,35500
CP_015443,CUST_08721,Insurance,Insurance,11-05-2026,Active,Employee,EMP_0111,466800
CP_015444,CUST_08721,Current Account,Account,28-12-2024,Active,Branch,EMP_0437,99000
CP_015445,CUST_08721,Recurring Deposit,Investment,01-07-2025,Active,Branch,EMP_0238,511000
CP_015446,CUST_08722,Mutual Fund,Investment,24-04-2025,Active,Branch,EMP_0110,189000
CP_015447,CUST_08722,Credit Card,Card,30-07-2025,Active,Branch,EMP_0207,40000
CP_015448,CUST_08723,Insurance,Insurance,28-04-2026,Active,Online,EMP_0118,352300
CP_015449,CUST_08723,Credit Card,Card,17-06-2025,Active,Mobile App,EMP_0131,88800
CP_015450,CUST_08723,Debit Card,Card,23-10-2025,Active,Branch,EMP_0043,255700
CP_015451,CUST_08723,Fixed Deposit,Investment,04-08-2026,Active,Internet Banking,EMP_0473,394000
CP_015452,CUST_08723,Insurance,Insurance,22-12-2024,Active,Internet Banking,EMP_0308,468400
CP_015453,CUST_08724,Auto Loan,Loan,26-04-2023,Closed,Branch,EMP_0045,616000
CP_015454,CUST_08724,Recurring Deposit,Investment,05-09-2023,Active,Employee,EMP_0336,274000
CP_015455,CUST_08724,Debit Card,Card,24-02-2023,Active,Mobile App,EMP_0369,15600
CP_015456,CUST_08725,Savings Account,Account,12-06-2024,Active,Employee,EMP_0293,39000
CP_015457,CUST_08725,Credit Card,Card,21-08-2025,Active,Internet Banking,EMP_0130,51200
CP_015458,CUST_08725,Credit Card,Card,30-06-2025,Active,Internet Banking,EMP_0410,279900
CP_015459,CUST_08725,Insurance,Insurance,26-02-2025,Active,Branch,EMP_0290,412500
CP_015460,CUST_08725,Home Loan,Loan,07-12-2024,Active,Branch,EMP_0374,1902000
CP_015461,CUST_08726,Insurance,Insurance,03-03-2024,Active,Employee,EMP_0283,481100
CP_015462,CUST_08726,Home Loan,Loan,11-07-2023,Active,Internet Banking,EMP_0081,1098000
CP_015463,CUST_08726,Credit Card,Card,27-10-2022,Closed,Employee,EMP_0366,32300
CP_015464,CUST_08726,Recurring Deposit,Investment,13-10-2024,Active,Branch,EMP_0484,2688000
CP_015465,CUST_08727,Savings Account,Account,17-05-2024,Active,Mobile App,EMP_0121,22500
CP_015466,CUST_08727,Personal Loan,Loan,09-06-2024,Active,Branch,EMP_0145,1441000
CP_015467,CUST_08728,Mutual Fund,Investment,01-02-2026,Closed,Internet Banking,EMP_0055,197000
CP_015468,CUST_08729,Insurance,Insurance,14-11-2022,Active,Employee,EMP_0241,231600
CP_015469,CUST_08729,Personal Loan,Loan,15-05-2023,Active,Mobile App,EMP_0142,348000
CP_015470,CUST_08729,Recurring Deposit,Investment,31-01-2026,Active,Branch,EMP_0263,215000
CP_015471,CUST_08730,Current Account,Account,21-08-2023,Active,Internet Banking,EMP_0361,19200
CP_015472,CUST_08730,Mutual Fund,Investment,07-05-2026,Active,Internet Banking,EMP_0195,90000
CP_015473,CUST_08730,Home Loan,Loan,15-07-2022,Active,Employee,EMP_0069,141000
CP_015474,CUST_08731,Credit Card,Card,02-06-2026,Active,Internet Banking,EMP_0047,8100
CP_015475,CUST_08731,Fixed Deposit,Investment,08-12-2025,Active,Online,EMP_0466,92000
CP_015476,CUST_08732,Recurring Deposit,Investment,12-04-2025,Active,Mobile App,EMP_0012,208000
CP_015477,CUST_08732,Auto Loan,Loan,07-10-2023,Active,Employee,EMP_0489,749000
CP_015478,CUST_08733,Auto Loan,Loan,08-05-2026,Active,Mobile App,EMP_0239,302000
CP_015479,CUST_08733,Fixed Deposit,Investment,09-05-2026,Active,Mobile App,EMP_0022,241000
CP_015480,CUST_08734,Debit Card,Card,04-01-2026,Active,Mobile App,EMP_0280,132000
CP_015481,CUST_08734,Mutual Fund,Investment,31-03-2025,Active,Branch,EMP_0352,757000
CP_015482,CUST_08735,Savings Account,Account,21-03-2026,Active,Employee,EMP_0329,86300
CP_015483,CUST_08736,Credit Card,Card,02-12-2024,Closed,Internet Banking,EMP_0388,5300
CP_015484,CUST_08736,Debit Card,Card,21-01-2024,Active,Branch,EMP_0285,128100
CP_015485,CUST_08737,Current Account,Account,11-11-2025,Active,Mobile App,EMP_0255,58900
CP_015486,CUST_08737,Home Loan,Loan,15-05-2025,Active,Mobile App,EMP_0162,1602000
CP_015487,CUST_08738,Home Loan,Loan,09-09-2025,Active,Mobile App,EMP_0474,823000
CP_015488,CUST_08739,Auto Loan,Loan,02-09-2025,Active,Branch,EMP_0029,455000
CP_015489,CUST_08739,Mutual Fund,Investment,16-06-2025,Active,Employee,EMP_0400,131000
CP_015490,CUST_08739,Auto Loan,Loan,07-04-2026,Active,Employee,EMP_0216,552000
CP_015491,CUST_08740,Insurance,Insurance,02-06-2025,Active,Branch,EMP_0463,138300
CP_015492,CUST_08741,Current Account,Account,09-07-2025,Active,Mobile App,EMP_0154,82300
CP_015493,CUST_08741,Auto Loan,Loan,24-04-2026,Active,Employee,EMP_0421,1230000
CP_015494,CUST_08742,Home Loan,Loan,23-05-2023,Active,Internet Banking,EMP_0480,2195000
CP_015495,CUST_08742,Insurance,Insurance,12-12-2024,Active,Mobile App,EMP_0385,378600
CP_015496,CUST_08743,Mutual Fund,Investment,14-05-2026,Active,Internet Banking,EMP_0031,245000
CP_015497,CUST_08743,Insurance,Insurance,14-04-2024,Closed,Branch,EMP_0239,496800
CP_015498,CUST_08743,Savings Account,Account,04-03-2024,Active,Mobile App,EMP_0061,42500
CP_015499,CUST_08743,Home Loan,Loan,29-03-2024,Active,Online,EMP_0072,485000
CP_015500,CUST_08744,Credit Card,Card,18-03-2026,Active,Branch,EMP_0117,213900
CP_015501,CUST_08744,Recurring Deposit,Investment,17-07-2026,Active,Employee,EMP_0443,669000
CP_015502,CUST_08744,Current Account,Account,18-02-2025,Active,Branch,EMP_0137,81100
CP_015503,CUST_08744,Auto Loan,Loan,22-06-2025,Active,Mobile App,EMP_0490,1381000
CP_015504,CUST_08744,Insurance,Insurance,30-03-2025,Active,Branch,EMP_0436,38000
CP_015505,CUST_08745,Savings Account,Account,06-08-2026,Active,Branch,EMP_0010,88200
CP_015506,CUST_08745,Insurance,Insurance,01-11-2025,Active,Internet Banking,EMP_0277,35000
CP_015507,CUST_08746,Home Loan,Loan,30-06-2025,Active,Branch,EMP_0338,1145000
CP_015508,CUST_08746,Personal Loan,Loan,17-02-2024,Closed,Mobile App,EMP_0194,1443000
CP_015509,CUST_08747,Current Account,Account,06-12-2024,Closed,Mobile App,EMP_0001,14800
CP_015510,CUST_08747,Auto Loan,Loan,31-07-2026,Active,Branch,EMP_0240,571000
CP_015511,CUST_08748,Mutual Fund,Investment,17-11-2023,Active,Branch,EMP_0437,88000
CP_015512,CUST_08749,Debit Card,Card,10-01-2025,Active,Employee,EMP_0007,277000
CP_015513,CUST_08749,Debit Card,Card,15-02-2026,Active,Employee,EMP_0145,133500
CP_015514,CUST_08750,Personal Loan,Loan,28-02-2026,Active,Employee,EMP_0497,578000
CP_015515,CUST_08750,Personal Loan,Loan,10-09-2025,Active,Employee,EMP_0199,1054000
CP_015516,CUST_08751,Fixed Deposit,Investment,15-07-2025,Active,Mobile App,EMP_0285,166000
CP_015517,CUST_08751,Credit Card,Card,12-08-2026,Active,Internet Banking,EMP_0177,214400
CP_015518,CUST_08752,Mutual Fund,Investment,17-06-2023,Active,Online,EMP_0046,111000
CP_015519,CUST_08753,Fixed Deposit,Investment,13-04-2026,Active,Online,EMP_0445,1354000
CP_015520,CUST_08753,Credit Card,Card,07-01-2025,Active,Branch,EMP_0496,211200
CP_015521,CUST_08753,Personal Loan,Loan,01-08-2026,Active,Branch,EMP_0433,1282000
CP_015522,CUST_08754,Auto Loan,Loan,24-07-2026,Active,Employee,EMP_0203,108000
CP_015523,CUST_08754,Mutual Fund,Investment,22-06-2025,Closed,Branch,EMP_0308,763000
CP_015524,CUST_08754,Debit Card,Card,07-10-2025,Active,Branch,EMP_0012,157500
CP_015525,CUST_08755,Personal Loan,Loan,29-06-2025,Active,Mobile App,EMP_0299,221000
CP_015526,CUST_08755,Auto Loan,Loan,25-09-2024,Active,Branch,EMP_0448,668000
CP_015527,CUST_08756,Debit Card,Card,03-06-2026,Closed,Mobile App,EMP_0409,286300
CP_015528,CUST_08756,Current Account,Account,08-09-2025,Active,Internet Banking,EMP_0165,86600
CP_015529,CUST_08756,Fixed Deposit,Investment,02-10-2025,Active,Employee,EMP_0113,2812000
CP_015530,CUST_08756,Auto Loan,Loan,09-05-2026,Closed,Branch,EMP_0338,442000
CP_015531,CUST_08757,Insurance,Insurance,27-02-2025,Active,Branch,EMP_0269,463700
CP_015532,CUST_08758,Fixed Deposit,Investment,07-08-2026,Active,Branch,EMP_0500,1016000
CP_015533,CUST_08758,Savings Account,Account,07-01-2026,Active,Branch,EMP_0273,38700
CP_015534,CUST_08759,Personal Loan,Loan,28-10-2023,Active,Branch,EMP_0383,1224000
CP_015535,CUST_08759,Fixed Deposit,Investment,19-12-2023,Active,Branch,EMP_0039,631000
CP_015536,CUST_08760,Credit Card,Card,11-02-2025,Active,Branch,EMP_0094,159400
CP_015537,CUST_08761,Home Loan,Loan,07-04-2025,Active,Branch,EMP_0165,630000
CP_015538,CUST_08762,Recurring Deposit,Investment,08-04-2023,Closed,Branch,EMP_0386,83000
CP_015539,CUST_08762,Insurance,Insurance,04-04-2024,Active,Mobile App,EMP_0130,74600
CP_015540,CUST_08762,Personal Loan,Loan,29-08-2024,Active,Branch,EMP_0022,2936000
CP_015541,CUST_08763,Recurring Deposit,Investment,12-07-2026,Active,Mobile App,EMP_0176,296000
CP_015542,CUST_08763,Personal Loan,Loan,26-12-2025,Active,Mobile App,EMP_0309,498000
CP_015543,CUST_08763,Insurance,Insurance,01-03-2026,Active,Internet Banking,EMP_0337,408100
CP_015544,CUST_08763,Auto Loan,Loan,22-04-2026,Active,Employee,EMP_0444,102000
CP_015545,CUST_08764,Fixed Deposit,Investment,14-03-2026,Active,Branch,EMP_0373,329000
CP_015546,CUST_08764,Debit Card,Card,21-03-2026,Active,Employee,EMP_0157,284200
CP_015547,CUST_08765,Auto Loan,Loan,15-04-2026,Active,Employee,EMP_0286,316000
CP_015548,CUST_08765,Home Loan,Loan,31-05-2026,Active,Mobile App,EMP_0314,1222000
CP_015549,CUST_08765,Mutual Fund,Investment,21-09-2024,Active,Branch,EMP_0288,260000
CP_015550,CUST_08765,Current Account,Account,03-01-2025,Active,Internet Banking,EMP_0058,67100
CP_015551,CUST_08766,Recurring Deposit,Investment,24-01-2024,Closed,Online,EMP_0465,200000
CP_015552,CUST_08766,Current Account,Account,10-03-2025,Closed,Internet Banking,EMP_0429,51700
CP_015553,CUST_08766,Current Account,Account,24-04-2024,Active,Online,EMP_0060,41000
CP_015554,CUST_08767,Auto Loan,Loan,27-11-2025,Active,Branch,EMP_0372,1032000
CP_015555,CUST_08768,Credit Card,Card,22-01-2025,Active,Internet Banking,EMP_0390,189400
CP_015556,CUST_08768,Recurring Deposit,Investment,18-12-2025,Closed,Branch,EMP_0258,373000
CP_015557,CUST_08768,Personal Loan,Loan,22-04-2025,Active,Employee,EMP_0239,4685000
CP_015558,CUST_08769,Insurance,Insurance,09-04-2025,Active,Employee,EMP_0071,441200
CP_015559,CUST_08769,Debit Card,Card,22-05-2025,Active,Employee,EMP_0386,174400
CP_015560,CUST_08769,Debit Card,Card,18-11-2025,Active,Branch,EMP_0014,208600
CP_015561,CUST_08769,Mutual Fund,Investment,12-04-2025,Closed,Employee,EMP_0195,683000
CP_015562,CUST_08770,Credit Card,Card,24-09-2025,Active,Branch,EMP_0274,171000
CP_015563,CUST_08770,Home Loan,Loan,14-08-2025,Active,Internet Banking,EMP_0272,831000
CP_015564,CUST_08770,Credit Card,Card,05-04-2026,Active,Employee,EMP_0143,8500
CP_015565,CUST_08771,Fixed Deposit,Investment,08-07-2024,Active,Branch,EMP_0396,239000
CP_015566,CUST_08771,Mutual Fund,Investment,27-09-2023,Active,Internet Banking,EMP_0207,119000
CP_015567,CUST_08772,Debit Card,Card,19-01-2025,Active,Internet Banking,EMP_0494,213900
CP_015568,CUST_08772,Current Account,Account,02-07-2026,Active,Employee,EMP_0049,56600
CP_015569,CUST_08772,Debit Card,Card,04-03-2026,Active,Mobile App,EMP_0099,120300
CP_015570,CUST_08772,Personal Loan,Loan,21-05-2026,Active,Mobile App,EMP_0170,371000
CP_015571,CUST_08772,Insurance,Insurance,14-05-2024,Closed,Branch,EMP_0346,418100
CP_015572,CUST_08773,Current Account,Account,29-05-2026,Active,Employee,EMP_0379,33800
CP_015573,CUST_08773,Insurance,Insurance,31-01-2023,Active,Internet Banking,EMP_0109,125100
CP_015574,CUST_08774,Savings Account,Account,15-11-2025,Active,Employee,EMP_0157,64700
CP_015575,CUST_08775,Current Account,Account,28-02-2024,Active,Employee,EMP_0355,61700
CP_015576,CUST_08775,Home Loan,Loan,10-01-2024,Active,Internet Banking,EMP_0425,1471000
CP_015577,CUST_08776,Recurring Deposit,Investment,11-03-2026,Closed,Branch,EMP_0256,68000
CP_015578,CUST_08777,Recurring Deposit,Investment,24-11-2025,Active,Branch,EMP_0308,526000
CP_015579,CUST_08777,Auto Loan,Loan,14-07-2025,Active,Mobile App,EMP_0074,327000
CP_015580,CUST_08777,Savings Account,Account,06-06-2025,Active,Branch,EMP_0161,37800
CP_015581,CUST_08778,Credit Card,Card,27-07-2025,Closed,Employee,EMP_0438,165100
CP_015582,CUST_08779,Recurring Deposit,Investment,17-12-2024,Active,Employee,EMP_0007,172000
CP_015583,CUST_08780,Auto Loan,Loan,21-06-2023,Active,Mobile App,EMP_0160,2673000
CP_015584,CUST_08780,Personal Loan,Loan,12-10-2024,Active,Branch,EMP_0140,1332000
CP_015585,CUST_08781,Mutual Fund,Investment,28-02-2024,Active,Internet Banking,EMP_0067,743000
CP_015586,CUST_08781,Fixed Deposit,Investment,18-09-2022,Active,Mobile App,EMP_0188,1245000
CP_015587,CUST_08782,Insurance,Insurance,31-10-2024,Active,Branch,EMP_0183,260000
CP_015588,CUST_08782,Debit Card,Card,20-08-2024,Active,Branch,EMP_0435,163900
CP_015589,CUST_08783,Personal Loan,Loan,01-01-2024,Active,Employee,EMP_0344,1697000
CP_015590,CUST_08783,Auto Loan,Loan,24-02-2023,Active,Internet Banking,EMP_0226,587000
CP_015591,CUST_08784,Current Account,Account,20-04-2026,Active,Employee,EMP_0050,96500
CP_015592,CUST_08784,Recurring Deposit,Investment,26-06-2025,Active,Branch,EMP_0337,248000
CP_015593,CUST_08784,Fixed Deposit,Investment,19-02-2026,Active,Mobile App,EMP_0278,49000
CP_015594,CUST_08784,Recurring Deposit,Investment,23-04-2025,Active,Employee,EMP_0390,194000
CP_015595,CUST_08784,Recurring Deposit,Investment,07-04-2025,Active,Branch,EMP_0136,1403000
CP_015596,CUST_08785,Debit Card,Card,21-01-2024,Active,Online,EMP_0404,137500
CP_015597,CUST_08785,Personal Loan,Loan,23-10-2024,Active,Branch,EMP_0369,444000
CP_015598,CUST_08785,Auto Loan,Loan,05-08-2026,Active,Branch,EMP_0373,811000
CP_015599,CUST_08786,Fixed Deposit,Investment,18-07-2024,Active,Mobile App,EMP_0061,126000
CP_015600,CUST_08786,Mutual Fund,Investment,27-05-2023,Active,Employee,EMP_0170,190000
CP_015601,CUST_08786,Credit Card,Card,08-03-2025,Active,Online,EMP_0273,122300
CP_015602,CUST_08786,Recurring Deposit,Investment,14-01-2024,Active,Internet Banking,EMP_0473,335000
CP_015603,CUST_08787,Savings Account,Account,06-12-2023,Active,Mobile App,EMP_0122,15600
CP_015604,CUST_08787,Credit Card,Card,05-06-2026,Active,Branch,EMP_0442,205700
CP_015605,CUST_08787,Savings Account,Account,06-01-2025,Active,Employee,EMP_0278,63600
CP_015606,CUST_08787,Recurring Deposit,Investment,08-02-2024,Active,Internet Banking,EMP_0161,105000
CP_015607,CUST_08787,Personal Loan,Loan,07-02-2026,Active,Employee,EMP_0362,190000
CP_015608,CUST_08787,Home Loan,Loan,03-08-2022,Active,Branch,EMP_0366,1194000
CP_015609,CUST_08788,Savings Account,Account,19-04-2026,Closed,Employee,EMP_0388,35100
CP_015610,CUST_08788,Debit Card,Card,10-11-2023,Closed,Branch,EMP_0499,72600
CP_015611,CUST_08789,Auto Loan,Loan,22-01-2025,Active,Employee,EMP_0146,138000
CP_015612,CUST_08789,Personal Loan,Loan,03-02-2026,Active,Internet Banking,EMP_0209,369000
CP_015613,CUST_08790,Current Account,Account,21-01-2026,Active,Mobile App,EMP_0212,37200
CP_015614,CUST_08790,Personal Loan,Loan,10-08-2026,Active,Online,EMP_0371,1357000
CP_015615,CUST_08791,Insurance,Insurance,15-06-2025,Active,Branch,EMP_0092,421900
CP_015616,CUST_08791,Insurance,Insurance,26-07-2025,Active,Mobile App,EMP_0479,364100
CP_015617,CUST_08791,Recurring Deposit,Investment,03-02-2024,Active,Internet Banking,EMP_0046,109000
CP_015618,CUST_08791,Auto Loan,Loan,07-06-2025,Active,Internet Banking,EMP_0228,2366000
CP_015619,CUST_08792,Debit Card,Card,09-04-2025,Active,Internet Banking,EMP_0462,248700
CP_015620,CUST_08793,Recurring Deposit,Investment,14-05-2025,Active,Employee,EMP_0495,256000
CP_015621,CUST_08793,Fixed Deposit,Investment,29-07-2025,Active,Employee,EMP_0043,32000
CP_015622,CUST_08793,Auto Loan,Loan,26-11-2024,Active,Online,EMP_0430,1341000
CP_015623,CUST_08794,Mutual Fund,Investment,24-06-2026,Active,Internet Banking,EMP_0064,138000
CP_015624,CUST_08795,Insurance,Insurance,06-05-2026,Active,Internet Banking,EMP_0213,82300
CP_015625,CUST_08796,Debit Card,Card,07-11-2024,Active,Mobile App,EMP_0480,195500
CP_015626,CUST_08796,Savings Account,Account,23-04-2026,Closed,Mobile App,EMP_0179,69500
CP_015627,CUST_08796,Current Account,Account,22-07-2023,Active,Online,EMP_0406,91000
CP_015628,CUST_08796,Current Account,Account,24-07-2026,Active,Branch,EMP_0331,58300
CP_015629,CUST_08797,Debit Card,Card,04-02-2025,Active,Mobile App,EMP_0104,82000
CP_015630,CUST_08798,Auto Loan,Loan,27-11-2025,Active,Branch,EMP_0048,639000
CP_015631,CUST_08798,Current Account,Account,10-11-2025,Active,Internet Banking,EMP_0185,800
CP_015632,CUST_08798,Current Account,Account,13-08-2026,Active,Branch,EMP_0251,87800
CP_015633,CUST_08798,Savings Account,Account,03-10-2025,Active,Branch,EMP_0328,83500
CP_015634,CUST_08799,Current Account,Account,26-08-2023,Active,Employee,EMP_0203,89000
CP_015635,CUST_08799,Recurring Deposit,Investment,11-02-2025,Active,Branch,EMP_0143,526000
CP_015636,CUST_08799,Recurring Deposit,Investment,10-06-2026,Closed,Branch,EMP_0289,423000
CP_015637,CUST_08799,Recurring Deposit,Investment,14-05-2024,Active,Branch,EMP_0437,405000
CP_015638,CUST_08800,Auto Loan,Loan,22-03-2025,Active,Employee,EMP_0238,1356000
CP_015639,CUST_08800,Debit Card,Card,16-11-2025,Closed,Branch,EMP_0112,133700
CP_015640,CUST_08800,Credit Card,Card,31-08-2025,Active,Branch,EMP_0068,148900
CP_015641,CUST_08801,Home Loan,Loan,02-10-2024,Active,Branch,EMP_0499,815000
CP_015642,CUST_08801,Insurance,Insurance,08-02-2026,Active,Branch,EMP_0348,348800
CP_015643,CUST_08802,Insurance,Insurance,05-04-2026,Active,Mobile App,EMP_0125,60300
CP_015644,CUST_08803,Auto Loan,Loan,09-05-2023,Active,Employee,EMP_0447,417000
CP_015645,CUST_08803,Recurring Deposit,Investment,28-04-2023,Active,Employee,EMP_0366,219000
CP_015646,CUST_08803,Mutual Fund,Investment,16-10-2024,Active,Branch,EMP_0065,61000
CP_015647,CUST_08804,Home Loan,Loan,28-05-2024,Active,Online,EMP_0186,5000000
CP_015648,CUST_08804,Home Loan,Loan,25-05-2024,Active,Employee,EMP_0259,730000
CP_015649,CUST_08804,Savings Account,Account,27-06-2023,Active,Mobile App,EMP_0323,49400
CP_015650,CUST_08805,Home Loan,Loan,08-03-2025,Active,Branch,EMP_0268,649000
CP_015651,CUST_08805,Home Loan,Loan,08-04-2024,Active,Online,EMP_0462,2660000
CP_015652,CUST_08805,Personal Loan,Loan,13-10-2025,Active,Internet Banking,EMP_0448,426000
CP_015653,CUST_08806,Debit Card,Card,02-05-2026,Active,Employee,EMP_0025,75600
CP_015654,CUST_08807,Debit Card,Card,22-05-2026,Active,Internet Banking,EMP_0386,63800
CP_015655,CUST_08807,Auto Loan,Loan,02-10-2024,Closed,Internet Banking,EMP_0243,125000
CP_015656,CUST_08807,Savings Account,Account,03-05-2024,Active,Employee,EMP_0045,45800
CP_015657,CUST_08807,Personal Loan,Loan,01-03-2024,Active,Branch,EMP_0313,3869000
CP_015658,CUST_08807,Home Loan,Loan,11-11-2025,Active,Employee,EMP_0434,1184000
CP_015659,CUST_08807,Debit Card,Card,23-04-2024,Active,Branch,EMP_0414,262400
CP_015660,CUST_08808,Personal Loan,Loan,04-01-2025,Active,Branch,EMP_0307,1311000
CP_015661,CUST_08808,Insurance,Insurance,26-01-2026,Closed,Employee,EMP_0162,423100
CP_015662,CUST_08808,Credit Card,Card,25-05-2025,Active,Internet Banking,EMP_0418,38300
CP_015663,CUST_08809,Auto Loan,Loan,23-05-2025,Active,Mobile App,EMP_0053,1276000
CP_015664,CUST_08810,Credit Card,Card,19-09-2023,Closed,Employee,EMP_0244,285300
CP_015665,CUST_08810,Fixed Deposit,Investment,21-03-2023,Active,Employee,EMP_0389,633000
CP_015666,CUST_08810,Fixed Deposit,Investment,06-08-2025,Active,Branch,EMP_0498,129000
CP_015667,CUST_08810,Home Loan,Loan,04-01-2025,Active,Mobile App,EMP_0024,271000
CP_015668,CUST_08811,Recurring Deposit,Investment,29-01-2026,Active,Mobile App,EMP_0160,281000
CP_015669,CUST_08811,Mutual Fund,Investment,09-05-2026,Closed,Mobile App,EMP_0316,144000
CP_015670,CUST_08812,Mutual Fund,Investment,11-06-2024,Active,Branch,EMP_0484,688000
CP_015671,CUST_08812,Auto Loan,Loan,08-06-2023,Active,Branch,EMP_0237,680000
CP_015672,CUST_08813,Personal Loan,Loan,20-06-2026,Closed,Online,EMP_0153,251000
CP_015673,CUST_08814,Auto Loan,Loan,30-01-2026,Active,Internet Banking,EMP_0082,264000
CP_015674,CUST_08814,Savings Account,Account,22-02-2026,Active,Internet Banking,EMP_0413,74200
CP_015675,CUST_08815,Credit Card,Card,04-07-2026,Active,Branch,EMP_0335,207100
CP_015676,CUST_08815,Insurance,Insurance,01-01-2026,Active,Branch,EMP_0081,218200
CP_015677,CUST_08815,Personal Loan,Loan,23-03-2026,Active,Mobile App,EMP_0080,208000
CP_015678,CUST_08816,Debit Card,Card,18-08-2025,Active,Employee,EMP_0494,212700
CP_015679,CUST_08816,Auto Loan,Loan,14-02-2024,Active,Mobile App,EMP_0232,504000
CP_015680,CUST_08816,Fixed Deposit,Investment,30-06-2025,Active,Internet Banking,EMP_0164,136000
CP_015681,CUST_08817,Mutual Fund,Investment,04-09-2024,Active,Employee,EMP_0437,126000
CP_015682,CUST_08817,Personal Loan,Loan,24-05-2024,Closed,Online,EMP_0022,934000
CP_015683,CUST_08818,Credit Card,Card,13-07-2026,Active,Mobile App,EMP_0269,147900
CP_015684,CUST_08818,Current Account,Account,07-07-2026,Active,Branch,EMP_0056,57500
CP_015685,CUST_08819,Auto Loan,Loan,14-05-2022,Active,Mobile App,EMP_0480,374000
CP_015686,CUST_08819,Personal Loan,Loan,12-01-2025,Active,Employee,EMP_0341,50000
CP_015687,CUST_08819,Debit Card,Card,22-06-2025,Active,Employee,EMP_0393,121300
CP_015688,CUST_08820,Personal Loan,Loan,21-10-2025,Active,Online,EMP_0141,481000
CP_015689,CUST_08820,Auto Loan,Loan,30-01-2024,Active,Employee,EMP_0283,225000
CP_015690,CUST_08821,Debit Card,Card,19-11-2025,Active,Branch,EMP_0087,83100
CP_015691,CUST_08821,Mutual Fund,Investment,17-01-2026,Active,Internet Banking,EMP_0335,263000
CP_015692,CUST_08822,Recurring Deposit,Investment,18-02-2026,Active,Employee,EMP_0335,2358000
CP_015693,CUST_08822,Debit Card,Card,04-09-2025,Active,Mobile App,EMP_0486,60500
